,ini_price,sicks,ranks,horse_items,dad_record,dad_rate,mom_record,mom_rate
708,"35,000천원(개별)","['운동기인성 피로회복 2022/11/13', '운동기인성 피로회복 2021/06/12', '좌후구절염 2020/07/12', '좌후구절염 2020/07/11', '좌후구절염 2020/07/10', '감기 2020/04/09', '감기 2020/04/06', '감기 2020/04/05', '감기 2020/04/04', '감기 2020/04/03', '감기 2020/04/02', '감기 2020/04/01', '감기 2020/03/23', '소화기 질환 기타 2020/03/08', '운동기질환 기타 2020/02/21', '운동기질환 기타 2020/02/16', '좌전지파행 2019/03/23', '낭치 2019/03/20', '정치 2019/03/20']","['제3 2023/01/29 ~ 현재', '제4 2022/09/18 ~ 2023/01/28', '제5 2022/01/01 ~ 2022/09/17', '제4 2021/07/25 ~ 2021/12/31', '제5 2020/08/09 ~ 2021/07/24', '제6 2019/05/16 ~ 2020/08/08', '미 2019/03/13 ~ 2019/05/15']",['눈가면 2019/08/11~'],21전 (4/2/1/2/0),단승 : 19.0%      복승 : 28.6%      연승 : 33.3%,11전 (11/0/0/0/0),단승 : 100.0%      복승 : 100.0%      연승 : 100.0%
709,자가생산,"['운동기질환 기타 2020/02/22', '운동기질환 기타 2019/11/16', '운동기질환 기타 2019/11/01', '우완슬부찰과상 2019/08/04', '우완슬부찰과상 2019/08/03', '좌완슬부 찰과상 2019/08/03', '운동기질환 기타 2018/11/12', '운동기질환 기타 2018/11/11', '낭치 2018/08/17', '정치 2018/08/17']","['제4 2020/07/12 ~ 2021/10/07', '제5 2019/12/08 ~ 2020/07/11', '제6 2018/10/25 ~ 2019/12/07', '미 2018/08/12 ~ 2018/10/24']",['눈가면 2019/07/31~'],21전 (4/2/1/2/0),단승 : 19.0%      복승 : 28.6%      연승 : 33.3%,18전 (3/2/3/0/1),단승 : 16.7%      복승 : 27.8%      연승 : 44.4%
710,"17,000천원(개별)","['낭치 2018/10/19', '정치 2018/10/19']","['제6 2019/05/16 ~ 2020/07/21', '미 2018/10/17 ~ 2019/05/15']",['눈가면 2019/06/16~'],89전 (6/8/12/8/12),단승 : 6.7%      복승 : 15.7%      연승 : 29.2%,26전 (3/1/5/2/2),단승 : 11.5%      복승 : 15.4%      연승 : 34.6%
711,"5,000천원(개별)","['낭치 2019/04/11', '정치 2019/04/11']","['제6 2019/05/16 ~ 2020/01/10', '미 2019/04/10 ~ 2019/05/15']",['눈가면 2019/06/23~'],21전 (4/2/1/2/0),단승 : 19.0%      복승 : 28.6%      연승 : 33.3%,24전 (0/2/4/2/2),단승 : 0.0%      복승 : 8.3%      연승 : 25.0%
712,,"['감기 2002/11/18', '감기 2002/11/17', '예방접종(백신접종) 2002/07/31', '예방접종(백신접종) 2002/05/08', '우전지파행 2002/04/13', '우전지파행 2002/03/03', '기타 2001/06/10', '일본뇌염예방접종 2001/04/18', '식이성 식욕부진 2001/01/19']","['C1 1998/03/02 ~ 2003/11/22', 'C2 1998/01/19 ~ 1998/03/01', 'C3 1997/09/01 ~ 1998/01/18', 'C4 1997/08/11 ~ 1997/08/31', 'C5 1997/06/23 ~ 1997/08/10', 'C6 1997/06/18 ~ 1997/06/22', 'C4 1997/05/26 ~ 1997/06/17', 'C5 1997/05/05 ~ 1997/05/25', 'C6 1997/04/12 ~ 1997/05/04', '신 1997/04/02 ~ 1997/04/11', '미 1997/03/05 ~ 1997/04/01']","[""환영만찬 (HWANYEONGMANCH'AN) ~"", '김영복(1조) C1~28세', '93전 (36/20/12/6/1) 38.7%~60.2%']",None,None,None,None
713,,"['낭치 2019/05/17', '정치 2019/05/17', '인푸렌자예방접종 2017/07/12', '일본뇌염예방접종 2017/07/12']","['제5 2019/05/26 ~ 2019/10/18', '제6 2018/08/26 ~ 2019/05/25', '제1 2016/11/05 ~ 2018/08/25', '신 2016/10/27 ~ 2016/11/04', '미 2016/09/07 ~ 2016/10/26']",['눈가면 2018/07/08~'],89전 (6/8/12/8/12),단승 : 6.7%      복승 : 15.7%      연승 : 29.2%,33전 (0/4/5/3/3),단승 : 0.0%      복승 : 12.1%      연승 : 27.3%
714,,"['좌전지파행 2020/02/16', '좌전지파행 2020/02/15', '좌전지파행 2019/06/02', '좌전지파행 2019/04/26', '좌전지파행 2019/04/25', '좌전지파행 2018/07/02', '좌전지파행 2018/07/01', '좌전지파행 2018/06/30', '정치 2018/04/07', '낭치 2017/08/25', '정치 2017/08/25', '일본뇌염예방접종 2017/08/23', '선역예방접종 2017/08/23', '감기 2016/08/28', '감기 2016/08/14', '감기 2016/08/13', '감기 2016/08/07', '감기 2016/08/05', '감기 2016/07/31', '감기 2016/07/30', '산통 2016/04/24', '산통 2016/04/23', '감기 2016/03/07', '감기 2016/03/04', '감기 2016/03/03']","['제4 2022/01/01 ~ 현재', '제3 2018/08/26 ~ 2021/12/31', '제1 2016/05/13 ~ 2018/08/25', '미 2016/04/07 ~ 2016/05/12', '미 2016/02/03 ~ 2016/04/06']",['눈가면 2019/04/21~'],89전 (6/8/12/8/12),단승 : 6.7%      복승 : 15.7%      연승 : 29.2%,None,None
715,자가생산,"['우전지파행 2019/11/08', '운동기질환 기타 2019/09/05', '운동기질환 기타 2019/09/04', '운동기질환 기타 2019/09/01', '우전우후지파행 2019/08/31', '좌완슬부 찰과상 2019/08/04', '좌완슬부 찰과상 2019/08/03', '좌전지파행 2019/02/15', '좌전지파행 2019/02/14', '산통 2019/02/05', '낭치 2019/01/31', '정치 2019/01/31', '좌전지파행 2018/11/18', '좌전지파행 2018/11/17']","['한3 2019/07/14 ~ 2020/07/22', '한4 2019/05/23 ~ 2019/07/13', '미 2018/10/07 ~ 2019/05/22']","['성읍여신 (SEONGEUPYEOSIN) 28~현태송', '외부마(88조) 한3~7세', '5전 (1/0/1/0/0) 20.0%~20.0%']",None,None,None,None
716,,"['술후처치 2005/09/15', '술후처치 2005/09/14', '술후처치 2005/09/11', '술후처치 2005/09/10', '거세술 2005/09/09', '좌후지파행 2004/12/29']","['C4 2004/04/25 ~ 2005/12/24', '신 2004/04/16 ~ 2004/04/24', '미 2004/04/14 ~ 2004/04/15', '미 2004/02/26 ~ 2004/04/13']","[""행복한 (HAENGBOK'AN) ~변창순"", '고영덕(13조) C4~21세', '8전 (1/0/2/0/1) 12.5%~12.5%']",None,None,None,None
717,,[],['미 2005/06/02 ~ 2006/01/10'],"['가시오름 (GASIOREUM) ~', '백인호(10조) 미~20세', '전 (////) %~%']",None,None,None,None
718,,"['낭치 2019/05/10', '정치 2019/05/10', '감기 2017/06/19', '감기 2017/06/18', '감기 2017/05/28', '감기 2017/05/27', '감기 2017/05/26', '감기 2017/05/25', '감기 2017/05/24', '감기 2017/05/07', '감기 2017/05/06', '감기 2017/05/05', '기타임신검사(초음파) 2017/04/30']","['제6 2018/08/26 ~ 2020/07/22', '제1 2017/06/17 ~ 2018/08/25', '신 2017/05/18 ~ 2017/06/16', '미 2017/03/29 ~ 2017/05/17']",['눈가면 2018/11/11~2019/07/07'],None,None,12전 (0/0/1/2/3),단승 : 0.0%      복승 : 0.0%      연승 : 8.3%
719,"1,500천원(개별)","['낭치 2019/03/30', '정치 2019/03/30', '양후지파행 2019/03/29']","['제6 2019/05/16 ~ 2021/04/21', '미 2019/02/20 ~ 2019/05/15']",['눈가면 2019/08/11~'],None,None,None,None
720,"30,000천원(개별)","['운동기질환 기타 2019/11/30', '운동기질환 기타 2019/11/11', '운동기질환 기타 2019/11/10', '감기 2019/10/27', '감기 2019/10/14', '감기 2019/10/13', '양전지파행 2019/06/21', '양전지파행 2019/06/20', '낭치 2019/06/13', '정치 2019/06/13', '좌전지파행 2019/06/10', '좌전지파행 2019/06/09']","['제5 2019/12/01 ~ 2020/07/22', '제6 2019/05/16 ~ 2019/11/30', '미 2019/04/10 ~ 2019/05/15']",[],87전 (5/15/5/7/8),단승 : 5.7%      복승 : 23.0%      연승 : 28.7%,None,None
721,"25,000천원(개별)","['정치 2021/04/10', '좌각막찰과상 2020/07/29', '좌각막찰과상 2020/07/28', '운동기질환 기타 2020/01/05', '운동기질환 기타 2020/01/04', '운동기질환 기타 2020/01/03', '좌전지파행 2019/11/11', '낭치 2018/12/27', '정치 2018/12/27']","['제6 2019/05/16 ~ 현재', '미 2018/12/23 ~ 2019/05/15']",[],21전 (4/2/1/2/0),단승 : 19.0%      복승 : 28.6%      연승 : 33.3%,26전 (6/1/4/6/1),단승 : 23.1%      복승 : 26.9%      연승 : 42.3%
722,,"['좌전지파행 2020/05/27', '좌전지파행 2020/05/24', '좌전지파행 2020/05/23', '좌전지파행 2020/05/22', '좌전지파행 2020/05/21', '좌전지파행 2020/05/10', '좌전지파행 2020/05/09', '좌전지파행 2020/05/08', '우전지파행 2019/11/03', '우전지파행 2019/11/02', '운동기질환 기타 2019/08/11', '운동기질환 기타 2019/08/10', '운동기질환 기타 2019/07/21', '운동기질환 기타 2019/07/20', '우전지파행 2019/06/23', '우전지파행 2019/06/22', '우전지파행 2019/05/24', '우전지파행 2019/05/23', '운동기질환 기타 2018/11/30', '운동기질환 기타 2018/11/29', '우전지파행 2018/11/18', '우전지파행 2018/11/17', '우전지파행 2018/11/16', '좌전지파행 2018/10/29', '좌전지파행 2018/10/28', '우전지파행 2018/07/07', '좌전지파행 2018/06/24', '좌전지파행 2018/06/23', '운동기질환 기타 2018/06/09', '운동기질환 기타 2018/05/28', '운동기질환 기타 2018/05/27', '좌전지파행 2018/05/07', '좌전지파행 2018/05/06', '좌전지파행 2018/05/05', '운동기질환 기타 2017/11/20', '운동기질환 기타 2017/11/19', '운동기질환 기타 2017/10/29', '운동기질환 기타 2017/10/28', '우전지파행 2017/07/16', '우전지파행 2017/07/15', '일본뇌염예방접종 2017/05/03', '선역예방접종 2017/05/03', '사지 부종 2015/10/09', '운동기질환 기타 2015/07/11', '우전지파행 2015/06/21', '우전지파행 2015/06/20', '우전지파행 2015/06/07', '우전지파행 2015/06/06', '운동기질환 기타 2015/05/10', '운동기질환 기타 2015/05/09', '운동기질환 기타 2015/04/18', '운동기질환 기타 2015/04/05', '운동기질환 기타 2015/04/04', '좌전지파행 2014/10/12', '좌전지파행 2014/10/11', '좌전지파행 2014/10/10', '양전지파행 2014/09/27', '좌전지파행 2014/03/08', '양전지파행 2013/07/20', '좌중수부계인대염 2013/06/17', '좌중수부계인대염 2013/06/16', '좌중수부근위부천지굴건염 2013/06/15', '좌중수부근위부천지굴건염 2013/06/14', '양전지파행 2013/06/01', '양전지파행 2013/05/31', '우전지파행 2013/05/17', '우전지파행 2013/05/16', '좌전지파행 2012/06/16', '좌전지파행 2012/06/14']","['제3 2020/01/01 ~ 2020/01/02', '제2 2018/08/26 ~ 2019/12/31', '제1 2013/01/11 ~ 2018/08/25', '신 2012/12/13 ~ 2013/01/10', '미 2012/05/23 ~ 2012/12/12']",[],23전 (13/3/0/2/0),단승 : 56.5%      복승 : 69.6%      연승 : 69.6%,52전 (7/12/10/7/7),단승 : 13.5%      복승 : 36.5%      연승 : 55.8%
723,,"['기타임신검사(초음파) 2019/05/02', '기타임신검사(초음파) 2019/04/24']","['한4 2019/05/23 ~ 2019/06/23', '미 2019/04/10 ~ 2019/05/22']","['사철란 (SACHEOLLAN) ~현동부', '변용호(2조) 한4~2세', '1전 (0/0/0/0/0) 0.0%~0.0%']",None,None,None,None
724,자가생산,"['좌전지파행 2020/01/13', '좌전지파행 2020/01/12', '기타임신검사(초음파) 2019/05/08']","['한4 2019/05/23 ~ 2020/07/22', '미 2019/04/24 ~ 2019/05/22']","['퓨미라 (PUMILA) ~김성진', '외부마(88조) 한4~6세', '13전 (0/0/0/0/2) 0.0%~0.0%']",None,None,None,None
725,,[],"['C2 2000/06/26 ~ 2000/07/27', 'C3 2000/03/06 ~ 2000/06/25', 'C4 2000/01/01 ~ 2000/03/05', 'C6 1999/11/27 ~ 1999/12/31', '신 1999/11/04 ~ 1999/11/26', '미 1999/09/09 ~ 1999/11/03']","[""이팔청춘 (IP'ALCH'EOGCH'UN) ~"", '장성종(6조) C2~26세', '12전 (3/1/1/2/3) 25.0%~33.3%']",None,None,None,None
726,"1,000천원(개별)","['낭치 2022/06/15', '정치 2022/06/15', '양전지파행 2022/02/27', '소화기 질환 기타 2021/10/30', '산통 2021/06/26', '좌전지파행 2019/10/05']","['제4 2020/01/01 ~ 현재', '제3 2019/09/01 ~ 2019/12/31', '제4 2019/08/11 ~ 2019/08/31', '제5 2019/08/04 ~ 2019/08/10', '제6 2019/05/30 ~ 2019/08/03', '미 2019/04/03 ~ 2019/05/29']",['눈가면 2019/05/30~2019/12/15'],56전 (4/5/8/7/12),단승 : 7.1%      복승 : 16.1%      연승 : 30.4%,8전 (1/2/1/2/1),단승 : 12.5%      복승 : 37.5%      연승 : 50.0%
727,"54,000천원(개별)","['우전지파행 2020/08/28', '우전지파행 2020/08/27', '양전지파행 2020/08/09', '양전지파행 2020/08/08', '운동기질환 기타 2019/06/24', '운동기질환 기타 2019/06/23', '운동기질환 기타 2019/06/22', '우전지파행 2019/05/27', '우전지파행 2019/05/26', '좌전지파행 2019/02/18', '좌전지파행 2019/02/17', '좌전지파행 2019/01/30', '좌전지파행 2019/01/28', '좌전지파행 2019/01/27', '좌전지파행 2019/01/26', '좌전지파행 2019/01/14', '좌전지파행 2019/01/13', '좌전지파행 2019/01/06', '운동기질환 기타 2019/01/05', '좌전지파행 2018/12/29', '좌전지파행 2018/12/28', '좌전지파행 2018/12/27', '좌전지파행 2018/12/16', '좌전지파행 2018/12/15', '좌전지파행 2018/12/14', '운동기질환 기타 2018/12/01', '운동기질환 기타 2018/11/30', '운동기질환 기타 2018/11/29', '낭치 2018/10/24', '정치 2018/10/24']","['제6 2019/05/09 ~ 2021/02/20', '미 2018/09/19 ~ 2019/05/08']",['눈가면 2019/05/26~'],2전 (2/0/0/0/0),단승 : 100.0%      복승 : 100.0%      연승 : 100.0%,None,None
728,,"['좌중수부계인대염 2023/02/12', '우중수부중간부천지굴건염 2021/12/26', '우중수부중간부천지굴건염 2021/12/25', '낭치 2021/12/03', '정치 2021/12/03', '우전지파행 2021/07/04', '우전지파행 2021/07/02', '우전지파행 2021/07/01', '우전지파행 2021/06/30', '우전지파행 2020/12/06', '우전지파행 2020/12/05', '우전지파행 2020/12/04', '감기 2020/03/27', '감기 2020/03/26', '감기 2020/03/25', '감기 2020/03/23', '감기 2020/03/22', '운동기질환 기타 2019/07/21', '좌중수부원위부천지굴건염 2018/09/19', '좌중수부원위부천지굴건염 2018/09/17', '좌중수부원위부천지굴건염 2018/09/16', '좌중수부원위부천지굴건염 2018/09/15', '정치 2018/08/04', '운동기질환 기타 2018/07/23', '운동기질환 기타 2018/07/22', '운동기질환 기타 2018/07/21', '소화기 질환 기타 2018/05/06', '우전지파행 2018/01/08', '운동기질환 기타 2017/12/22', '운동기질환 기타 2017/12/21', '운동기질환 기타 2017/12/20', '감기 2014/08/09', '감기 2014/08/08', '식이성 식욕부진 2014/06/23', '감기 2014/01/13', '감기 2014/01/12', '감기 2014/01/11', '감기 2013/12/29', '감기 2013/12/28', '감기 2013/12/27', '식이성 식욕부진 2013/09/01', '피부병 2013/05/08', '좌전지파행 2012/05/06', '좌전지파행 2012/05/05', '좌전지파행 2012/04/15', '좌전지파행 2012/04/14', '좌전지파행 2012/04/13']","['제1 2012/10/14 ~ 현재', 'C2 2012/04/15 ~ 2012/10/13', 'C3 2012/03/16 ~ 2012/04/14', '신 2012/03/01 ~ 2012/03/15', '미 2012/02/01 ~ 2012/02/29']","['눈가면 2023/01/13~', '눈가면 2019/06/16~2021/06/06']",23전 (13/3/0/2/0),단승 : 56.5%      복승 : 69.6%      연승 : 69.6%,None,None
729,"19,000천원(개별)","['감기 2020/03/27', '감기 2020/03/26', '우전지파행 2020/03/26', '감기 2020/03/25', '우전지파행 2020/02/20', '우전지파행 2020/02/19', '우전지파행 2020/02/17', '감기 2019/05/08', '낭치 2019/04/11', '정치 2019/04/11']","['제3 2019/12/08 ~ 2020/09/17', '제4 2019/11/10 ~ 2019/12/07', '제5 2019/10/06 ~ 2019/11/09', '제6 2019/05/30 ~ 2019/10/05', '미 2019/03/27 ~ 2019/05/29']",[],42전 (6/8/5/7/5),단승 : 14.3%      복승 : 33.3%      연승 : 45.2%,None,None
730,,"['예방접종(백신접종) 2002/05/08', '운동기질환 기타 2002/05/04', '식이성 식욕부진 2002/04/22', '임신검사 2001/07/25']","['C2 2002/04/08 ~ 2002/08/10', 'C3 2002/02/25 ~ 2002/04/07', 'C4 2001/09/01 ~ 2002/02/24', '신 2001/08/22 ~ 2001/08/31', '미 2001/07/04 ~ 2001/08/21']","['진선진미 (CHINSEONJINMI) ~', '김신호(조) C2~24세', '22전 (4/3/4/1/4) 18.2%~31.8%']",None,None,None,None
731,,"['양전지파행 2019/12/26', '양전지파행 2019/12/23', '낭치 2019/04/13', '정치 2019/04/13']","['제6 2019/05/30 ~ 현재', '미 2019/04/10 ~ 2019/05/29']",[],36전 (6/2/0/0/1),단승 : 16.7%      복승 : 22.2%      연승 : 22.2%,39전 (8/5/2/5/1),단승 : 20.5%      복승 : 33.3%      연승 : 38.5%
732,"35,000천원(개별)","['소화기 질환 기타 2021/10/30', '2차임신검사(초음파) 2021/04/10', '운동기질환 기타 2020/02/23', '운동기질환 기타 2020/02/22', '감기 2019/06/29', '감기 2019/06/28', '감기 2019/06/27', '소화기 질환 기타 2019/06/26', '양비루관폐색 2019/05/03', '정치 2019/05/03']","['제3 2022/01/01 ~ 현재', '제2 2021/12/26 ~ 2021/12/31', '제3 2021/10/10 ~ 2021/12/25', '제4 2020/01/01 ~ 2021/10/09', '제3 2019/12/29 ~ 2019/12/31', '제4 2019/09/01 ~ 2019/12/28', '제5 2019/08/11 ~ 2019/08/31', '제6 2019/05/30 ~ 2019/08/10', '미 2019/04/24 ~ 2019/05/29']",[],21전 (4/2/1/2/0),단승 : 19.0%      복승 : 28.6%      연승 : 33.3%,19전 (3/3/3/1/4),단승 : 15.8%      복승 : 31.6%      연승 : 47.4%
733,"15,000천원(개별)","['좌전지파행 2023/07/29', '좌전지파행 2023/07/28', '신경계질환기타 2022/09/16', '우전지파행 2019/11/30', '우전지파행 2019/11/29', '우전지파행 2019/09/30', '우전지파행 2019/09/29', '우전지파행 2019/09/28', '감기 2019/09/01']","['제4 2022/11/06 ~ 현재', '제5 2022/01/01 ~ 2022/11/05', '제4 2021/10/17 ~ 2021/12/31', '제5 2020/08/16 ~ 2021/10/16', '제6 2019/06/05 ~ 2020/08/15', '미 2019/04/03 ~ 2019/06/04']",['눈가면 2022/10/30~'],61전 (2/5/8/7/7),단승 : 3.3%      복승 : 11.5%      연승 : 24.6%,1전 (0/0/0/0/0),단승 : 0.0%      복승 : 0.0%      연승 : 0.0%
734,"24,000천원(개별)","['정치 2023/04/09', '산통 2022/10/08', '산통 2022/10/07', '정치 2021/06/10', '낭치 2019/04/20', '정치 2019/04/20']","['제3 2021/06/05 ~ 현재', '제4 2021/02/06 ~ 2021/06/04', '제5 2020/02/23 ~ 2021/02/05', '제6 2019/06/05 ~ 2020/02/22', '미 2019/04/17 ~ 2019/06/04']","['눈가면 2023/04/09~', '구각자극판 2022/09/25~2023/04/09', '망사눈가면 2022/07/03~2023/04/09', '계란형큰고리재갈 2022/06/12~2022/09/25', '눈가면 2022/04/03~2022/07/03', '눈가면 2021/04/11~2021/08/29']",None,None,None,None
735,"20,000천원(개별)","['운동기질환 기타 2022/08/14', '운동기질환 기타 2022/08/13', '운동기질환 기타 2021/05/23', '운동기질환 기타 2021/05/22', '우전지파행 2021/03/24', '우전지파행 2021/03/21', '우전지파행 2021/03/20', '우전지파행 2020/11/22', '우전지파행 2020/11/21', '운동기질환 기타 2020/10/17', '운동기질환 기타 2020/10/16', '우전지파행 2020/08/15', '우전지파행 2020/08/14', '우전지파행 2020/08/13', '우전지파행 2020/08/02', '감기 2020/05/23', '감기 2020/05/22', '감기 2020/05/21', '감기 2020/05/16', '우전지파행 2020/03/21', '우전지파행 2020/03/20', '우전지파행 2019/10/06', '우전지파행 2019/10/05', '감기 2019/10/04', '우전지파행 2019/10/04', '우전지파행 2019/08/25', '운동기질환 기타 2019/06/30', '운동기질환 기타 2019/06/29', '운동기질환 기타 2019/06/28', '운동기질환 기타 2019/05/30', '감기 2019/05/26', '감기 2019/05/25', '감기 2019/05/24', '운동기질환 기타 2019/03/16', '운동기질환 기타 2019/03/15', '운동기질환 기타 2019/03/02', '운동기질환 기타 2019/03/01', '운동기질환 기타 2019/02/28', '운동기질환 기타 2019/02/27', '감기 2018/12/29', '감기 2018/12/28', '감기 2018/12/27', '낭치 2018/12/14', '정치 2018/12/14']","['제4 2022/10/30 ~ 현재', '제5 2022/01/01 ~ 2022/10/29', '제4 2021/04/10 ~ 2021/12/31', '제5 2020/11/08 ~ 2021/04/09', '제6 2019/02/28 ~ 2020/11/07', '미 2018/12/12 ~ 2019/02/27']","['계란형큰고리재갈 2023/06/29~', '눈가면 2022/06/19~2022/12/03', '눈가면 2019/10/20~2020/03/29']",42전 (6/8/5/7/5),단승 : 14.3%      복승 : 33.3%      연승 : 45.2%,33전 (3/1/4/5/4),단승 : 9.1%      복승 : 12.1%      연승 : 24.2%
736,"7,000천원(개별)",[],"['제4 2022/09/25 ~ 현재', '제5 2022/07/24 ~ 2022/09/24', '제4 2022/03/13 ~ 2022/07/23', '제5 2022/01/01 ~ 2022/03/12', '제4 2021/09/05 ~ 2021/12/31', '제5 2020/07/05 ~ 2021/09/04', '제6 2019/05/30 ~ 2020/07/04', '미 2019/04/24 ~ 2019/05/29']",['눈가면 2021/08/17~'],42전 (6/8/5/7/5),단승 : 14.3%      복승 : 33.3%      연승 : 45.2%,1전 (0/0/0/0/0),단승 : 0.0%      복승 : 0.0%      연승 : 0.0%
737,"10,000천원(개별)","['순부열창 2021/11/27', '순부열창 2021/11/26', '순부열창 2021/11/25', '순부열창 2021/11/24', '감기 2019/09/21', '낭치 2019/04/26', '정치 2019/04/26']","['제5 2020/08/30 ~ 현재', '제6 2019/05/30 ~ 2020/08/29', '미 2019/04/03 ~ 2019/05/29']",[],None,None,None,None
